name:en_aa,name:en_var,type_var,2014
Jamaica,CDM risk,ind,0.075
Jamaica,Carbon offsets future potential,ind,0.008
Jamaica,GHG emissions reduction target,ind,0.094
Jamaica,GHG country registry,ind,0.0
Jamaica,GHG market-based instruments,ind,0.0
Jamaica,PMR & NAMA,ind,0.0
Jamaica,Voluntary GHG reporting by corporates,ind,0.0
Jamaica,Investor pressure – PRI signatories,ind,0.0
Jamaica,Corporate energy efficiency initiatives,ind,0.0
Jamaica,Corporate emission reduction policies,ind,0.0
Jamaica,Capacity building – env. business training,ind,0.0
Jamaica,Capacity building – think tanks,ind,0.0
Kenya,Score,score,1.688
Kenya,Enabling framework,param,1.564
Kenya,Clean energy policies,ind,0.139
Kenya,Power sector structure,ind,0.064
Kenya,Distributed energy regulatory framework,ind,0.08
Kenya,Clean energy rural electrification,ind,0.04
Kenya,Energy access policies,ind,0.07
Kenya,Policy barriers,ind,0.013
Kenya,Clean energy installed capacity,ind,0.064
Kenya,Growth rate of installed capacity,ind,0.0
Kenya,Clean energy electricity generation,ind,0.048
Kenya,Growth rate of electricity generation,ind,0.004
Kenya,Biofuels production,ind,0.001
Kenya,Growth rate biofuels production,ind,0.0
Kenya,Average electricity spot prices,ind,0.0
Kenya,Average retail electricity prices,ind,0.03
Kenya,Average residential electricity prices,ind,0.0
Kenya,Average commercial electricity prices,ind,0.0
Kenya,Average industrial electricity prices,ind,0.0
Kenya,Average kerosene prices,ind,0.032
Kenya,Average diesel prices,ind,0.018
Kenya,Growth rate of power demand,ind,0.0
Kenya,Electrification rate,ind,0.007
Kenya,Population using solid fuels for cooking,ind,0.017
Kenya,Financing and Investments,param,0.962
Kenya,Clean energy investments,ind,0.133
Kenya,Growth rate of clean energy investments,ind,0.022
Kenya,Asset finance investments,ind,0.0
Kenya,Corporate finance investments,ind,0.0
Kenya,VC/PE investments,ind,0.0
Kenya,"Loans, grants, grant programs",ind,0.003
Kenya,Local investments,ind,0.052
Kenya,Number of Green MFI,ind,0.0
Kenya,Green micro-loans,ind,0.0
Kenya,Green micro-borrowers,ind,0.001
Kenya,Average cost of green micro debt,ind,0.006
Kenya,Average cost of debt,ind,0.031
Kenya,Swap rate,ind,0.041
Kenya,Value chains,param,3.666
Kenya,Financial institutions in clean energy,ind,0.09
Kenya,Value chains by clean energy sector,ind,0.079
Kenya,Distributed clean energy value chains by sector,ind,0.131
Kenya,Clean energy service providers,ind,0.142
Kenya,Distributed clean energy service providers,ind,0.107
Kenya,GHG management,param,1.743
Kenya,Carbon offsets historical activity,ind,0.15
Kenya,CDM risk,ind,0.038
Kenya,Carbon offsets future potential,ind,0.023
Kenya,GHG emissions reduction target,ind,0.0
Kenya,GHG country registry,ind,0.0
Kenya,GHG market-based instruments,ind,0.0
Kenya,PMR & NAMA,ind,0.009
Kenya,Voluntary GHG reporting by corporates,ind,0.0
Kenya,Investor pressure – PRI signatories,ind,0.0
Kenya,Corporate energy efficiency initiatives,ind,0.004
Kenya,Corporate emission reduction policies,ind,0.0
Kenya,Capacity building – env. business training,ind,0.038
Kenya,Capacity building – think tanks,ind,0.0
Sri Lanka,Score,score,0.962
Sri Lanka,Enabling framework,param,1.041
Sri Lanka,Clean energy policies,ind,0.092
Sri Lanka,Power sector structure,ind,0.07
Sri Lanka,Distributed energy regulatory framework,ind,0.0
Sri Lanka,Clean energy rural electrification,ind,0.0
Sri Lanka,Energy access policies,ind,0.008
Sri Lanka,Policy barriers,ind,0.011
Sri Lanka,Clean energy installed capacity,ind,0.051
Sri Lanka,Growth rate of installed capacity,ind,0.0
Sri Lanka,Clean energy electricity generation,ind,0.007
Sri Lanka,Growth rate of electricity generation,ind,0.097
Sri Lanka,Biofuels production,ind,0.0
Sri Lanka,Growth rate biofuels production,ind,0.0
Sri Lanka,Average electricity spot prices,ind,0.0
Sri Lanka,Average retail electricity prices,ind,0.024
Sri Lanka,Average residential electricity prices,ind,0.0
Sri Lanka,Average commercial electricity prices,ind,0.0
Sri Lanka,Average industrial electricity prices,ind,0.0
Sri Lanka,Average kerosene prices,ind,0.02
Sri Lanka,Average diesel prices,ind,0.016
Sri Lanka,Growth rate of power demand,ind,0.0
Sri Lanka,Electrification rate,ind,0.002
Sri Lanka,Population using solid fuels for cooking,ind,0.015
Sri Lanka,Financing and Investments,param,0.368
Sri Lanka,Clean energy investments,ind,0.026
Sri Lanka,Growth rate of clean energy investments,ind,0.008
Sri Lanka,Asset finance investments,ind,0.0
Sri Lanka,Corporate finance investments,ind,0.0
Sri Lanka,VC/PE investments,ind,0.0
Sri Lanka,"Loans, grants, grant programs",ind,0.0
Sri Lanka,Local investments,ind,0.0
Sri Lanka,Number of Green MFI,ind,0.005
Sri Lanka,Green micro-loans,ind,0.0
Sri Lanka,Green micro-borrowers,ind,0.001
Sri Lanka,Average cost of green micro debt,ind,0.004
Sri Lanka,Average cost of debt,ind,0.043
Sri Lanka,Swap rate,ind,0.023
Sri Lanka,Value chains,param,2.174
Sri Lanka,Financial institutions in clean energy,ind,0.12
Sri Lanka,Value chains by clean energy sector,ind,0.071
Sri Lanka,Distributed clean energy value chains by sector,ind,0.0
Sri Lanka,Clean energy service providers,ind,0.135
Sri Lanka,Distributed clean energy service providers,ind,0.0
Sri Lanka,GHG management,param,0.077
Sri Lanka,Carbon offsets historical activity,ind,0.0
Sri Lanka,CDM risk,ind,0.0
Sri Lanka,Carbon offsets future potential,ind,0.005
Sri Lanka,GHG emissions reduction target,ind,0.0
Sri Lanka,GHG country registry,ind,0.0
Sri Lanka,GHG market-based instruments,ind,0.0
Sri Lanka,PMR & NAMA,ind,0.0
Sri Lanka,Voluntary GHG reporting by corporates,ind,0.0
Sri Lanka,Investor pressure – PRI signatories,ind,0.0
Sri Lanka,Corporate energy efficiency initiatives,ind,0.007
Sri Lanka,Corporate emission reduction policies,ind,0.0
Sri Lanka,Capacity building – env. business training,ind,0.0
Sri Lanka,Capacity building – think tanks,ind,0.0
Liberia,Score,score,0.902
Liberia,Enabling framework,param,1.439
Liberia,Clean energy policies,ind,0.06
Liberia,Power sector structure,ind,0.025
Liberia,Distributed energy regulatory framework,ind,0.044
Liberia,Clean energy rural electrification,ind,0.04
Liberia,Energy access policies,ind,0.042
Liberia,Policy barriers,ind,0.004
Liberia,Clean energy installed capacity,ind,0.043
Liberia,Growth rate of installed capacity,ind,0.0
Liberia,Clean energy electricity generation,ind,0.013
Liberia,Growth rate of electricity generation,ind,0.0
Liberia,Biofuels production,ind,0.0
Liberia,Growth rate biofuels production,ind,0.0
Liberia,Average electricity spot prices,ind,0.0
Liberia,Average retail electricity prices,ind,0.12
Liberia,Average residential electricity prices,ind,0.0
Liberia,Average commercial electricity prices,ind,0.0
Liberia,Average industrial electricity prices,ind,0.0
Liberia,Average kerosene prices,ind,0.025
Liberia,Average diesel prices,ind,0.019
Liberia,Growth rate of power demand,ind,0.0
Liberia,Electrification rate,ind,0.12
Liberia,Population using solid fuels for cooking,ind,0.02
Liberia,Financing and Investments,param,0.517
Liberia,Clean energy investments,ind,0.0
Liberia,Growth rate of clean energy investments,ind,0.0
Liberia,Asset finance investments,ind,0.0
Liberia,Corporate finance investments,ind,0.0
Liberia,VC/PE investments,ind,0.0
Liberia,"Loans, grants, grant programs",ind,0.089
Liberia,Local investments,ind,0.0
Liberia,Number of Green MFI,ind,0.0
Liberia,Green micro-loans,ind,0.0
Liberia,Green micro-borrowers,ind,0.0
Liberia,Average cost of green micro debt,ind,0.0
Liberia,Average cost of debt,ind,0.04
Liberia,Swap rate,ind,0.026
Liberia,Value chains,param,1.03
Liberia,Financial institutions in clean energy,ind,0.0
Liberia,Value chains by clean energy sector,ind,0.004
Liberia,Distributed clean energy value chains by sector,ind,0.056
Liberia,Clean energy service providers,ind,0.03
Liberia,Distributed clean energy service providers,ind,0.064
Liberia,GHG management,param,0.183
Liberia,Carbon offsets historical activity,ind,0.0
Liberia,CDM risk,ind,0.025
Liberia,Carbon offsets future potential,ind,0.003
Liberia,GHG emissions reduction target,ind,0.0
Liberia,GHG country registry,ind,0.0
Liberia,GHG market-based instruments,ind,0.0
Liberia,PMR & NAMA,ind,0.0
Liberia,Voluntary GHG reporting by corporates,ind,0.0
Liberia,Investor pressure – PRI signatories,ind,0.0
Liberia,Corporate energy efficiency initiatives,ind,0.0
Liberia,Corporate emission reduction policies,ind,0.0
Liberia,Capacity building – env. business training,ind,0.0
Liberia,Capacity building – think tanks,ind,0.0
Myanmar,Score,score,1.004
Myanmar,Enabling framework,param,0.647
Myanmar,Clean energy policies,ind,0.017
Myanmar,Power sector structure,ind,0.058
Myanmar,Distributed energy regulatory framework,ind,0.076
Myanmar,Clean energy rural electrification,ind,0.0
Myanmar,Energy access policies,ind,0.021
Myanmar,Policy barriers,ind,0.013
Myanmar,Clean energy installed capacity,ind,0.0
Myanmar,Growth rate of installed capacity,ind,0.0
Myanmar,Clean energy electricity generation,ind,0.0
Myanmar,Growth rate of electricity generation,ind,0.0
Myanmar,Biofuels production,ind,0.0
Myanmar,Growth rate biofuels production,ind,0.0
Myanmar,Average electricity spot prices,ind,0.0
Myanmar,Average retail electricity prices,ind,0.013
Myanmar,Average residential electricity prices,ind,0.0
Myanmar,Average commercial electricity prices,ind,0.0
Myanmar,Average industrial electricity prices,ind,0.0
Myanmar,Average kerosene prices,ind,0.02
Myanmar,Average diesel prices,ind,0.016
Myanmar,Growth rate of power demand,ind,0.0
Myanmar,Electrification rate,ind,0.006
Myanmar,Population using solid fuels for cooking,ind,0.019
Myanmar,Financing and Investments,param,0.262
Myanmar,Clean energy investments,ind,0.001
Myanmar,Growth rate of clean energy investments,ind,0.0
Myanmar,Asset finance investments,ind,0.0
Myanmar,Corporate finance investments,ind,0.0
Myanmar,VC/PE investments,ind,0.0
Myanmar,"Loans, grants, grant programs",ind,0.001
Myanmar,Local investments,ind,0.0
Myanmar,Number of Green MFI,ind,0.0
Myanmar,Green micro-loans,ind,0.0
Myanmar,Green micro-borrowers,ind,0.0
Myanmar,Average cost of green micro debt,ind,0.0
Myanmar,Average cost of debt,ind,0.042
Myanmar,Swap rate,ind,0.035
Myanmar,Value chains,param,2.221
Myanmar,Financial institutions in clean energy,ind,0.03
Myanmar,Value chains by clean energy sector,ind,0.02
Myanmar,Distributed clean energy value chains by sector,ind,0.094
Myanmar,Clean energy service providers,ind,0.082
Myanmar,Distributed clean energy service providers,ind,0.107
Myanmar,GHG management,param,0.711
Myanmar,Carbon offsets historical activity,ind,0.0
Myanmar,CDM risk,ind,0.025
Myanmar,Carbon offsets future potential,ind,0.007
Myanmar,GHG emissions reduction target,ind,0.0
Myanmar,GHG country registry,ind,0.0
Myanmar,GHG market-based instruments,ind,0.0
Myanmar,PMR & NAMA,ind,0.0
Myanmar,Voluntary GHG reporting by corporates,ind,0.0
Myanmar,Investor pressure – PRI signatories,ind,0.0
Myanmar,Corporate energy efficiency initiatives,ind,0.0
Myanmar,Corporate emission reduction policies,ind,0.0
Myanmar,Capacity building – env. business training,ind,0.038
Myanmar,Capacity building – think tanks,ind,0.038
Malawi,Score,score,0.911
Malawi,Enabling framework,param,1.207
Malawi,Clean energy policies,ind,0.032
Malawi,Power sector structure,ind,0.022
Malawi,Distributed energy regulatory framework,ind,0.073
Malawi,Clean energy rural electrification,ind,0.04
Malawi,Energy access policies,ind,0.055
Malawi,Policy barriers,ind,0.007
Malawi,Clean energy installed capacity,ind,0.081
Malawi,Growth rate of installed capacity,ind,0.0
Malawi,Clean energy electricity generation,ind,0.041
Malawi,Growth rate of electricity generation,ind,0.0
Malawi,Biofuels production,ind,0.001
Malawi,Growth rate biofuels production,ind,0.0
Malawi,Average electricity spot prices,ind,0.0
Malawi,Average retail electricity prices,ind,0.019
Malawi,Average residential electricity prices,ind,0.0
Malawi,Average commercial electricity prices,ind,0.0
Malawi,Average industrial electricity prices,ind,0.0
Malawi,Average kerosene prices,ind,0.04
Malawi,Average diesel prices,ind,0.028
Malawi,Growth rate of power demand,ind,0.002
Malawi,Electrification rate,ind,0.021
Malawi,Population using solid fuels for cooking,ind,0.02
Malawi,Financing and Investments,param,0.123
Malawi,Clean energy investments,ind,0.0
Malawi,Growth rate of clean energy investments,ind,0.0
Malawi,Asset finance investments,ind,0.0
Malawi,Corporate finance investments,ind,0.0
Malawi,VC/PE investments,ind,0.0
Malawi,"Loans, grants, grant programs",ind,0.005
Malawi,Local investments,ind,0.0
Malawi,Number of Green MFI,ind,0.0
Malawi,Green micro-loans,ind,0.0
Malawi,Green micro-borrowers,ind,0.002
Malawi,Average cost of green micro debt,ind,0.004
Malawi,Average cost of debt,ind,0.012
Malawi,Swap rate,ind,0.014
Malawi,Value chains,param,1.618
Malawi,Financial institutions in clean energy,ind,0.03
Malawi,Value chains by clean energy sector,ind,0.012
Malawi,Distributed clean energy value chains by sector,ind,0.056
Malawi,Clean energy service providers,ind,0.038
Malawi,Distributed clean energy service providers,ind,0.107
Malawi,GHG management,param,1.015
Malawi,Carbon offsets historical activity,ind,0.075
Malawi,CDM risk,ind,0.0
Malawi,Carbon offsets future potential,ind,0.002
Malawi,GHG emissions reduction target,ind,0.0
Malawi,GHG country registry,ind,0.0
Malawi,GHG market-based instruments,ind,0.0
Malawi,PMR & NAMA,ind,0.0
Malawi,Voluntary GHG reporting by corporates,ind,0.0
Malawi,Investor pressure – PRI signatories,ind,0.0
Malawi,Corporate energy efficiency initiatives,ind,0.0
Malawi,Corporate emission reduction policies,ind,0.0
Malawi,Capacity building – env. business training,ind,0.038
Malawi,Capacity building – think tanks,ind,0.038
Mexico,Score,score,1.566
Mexico,Enabling framework,param,0.898
Mexico,Clean energy policies,ind,0.149
Mexico,Power sector structure,ind,0.057
Mexico,Distributed energy regulatory framework,ind,0.0
Mexico,Clean energy rural electrification,ind,0.04
Mexico,Energy access policies,ind,0.0
Mexico,Policy barriers,ind,0.005
Mexico,Clean energy installed capacity,ind,0.015
Mexico,Growth rate of installed capacity,ind,0.0
Mexico,Clean energy electricity generation,ind,0.008
Mexico,Growth rate of electricity generation,ind,0.018
Mexico,Biofuels production,ind,0.0
Mexico,Growth rate biofuels production,ind,0.0
Mexico,Average electricity spot prices,ind,0.0
Mexico,Average retail electricity prices,ind,0.065
Mexico,Average residential electricity prices,ind,0.0
Mexico,Average commercial electricity prices,ind,0.0
Mexico,Average industrial electricity prices,ind,0.0
Mexico,Average kerosene prices,ind,0.0
Mexico,Average diesel prices,ind,0.0
Mexico,Growth rate of power demand,ind,0.0
Mexico,Electrification rate,ind,0.002
Mexico,Population using solid fuels for cooking,ind,0.0
Mexico,Financing and Investments,param,1.116
Mexico,Clean energy investments,ind,0.01
Mexico,Growth rate of clean energy investments,ind,0.058
Mexico,Asset finance investments,ind,0.0
Mexico,Corporate finance investments,ind,0.0
Mexico,VC/PE investments,ind,0.0
Mexico,"Loans, grants, grant programs",ind,0.0
Mexico,Local investments,ind,0.01
Mexico,Number of Green MFI,ind,0.066
Mexico,Green micro-loans,ind,0.0
Mexico,Green micro-borrowers,ind,0.0
Mexico,Average cost of green micro debt,ind,0.006
Mexico,Average cost of debt,ind,0.128
Mexico,Swap rate,ind,0.058
Mexico,Value chains,param,2.816
Mexico,Financial institutions in clean energy,ind,0.112
Mexico,Value chains by clean energy sector,ind,0.197
Mexico,Distributed clean energy value chains by sector,ind,0.0
Mexico,Clean energy service providers,ind,0.112
Mexico,Distributed clean energy service providers,ind,0.0
Mexico,GHG management,param,3.024
Mexico,Carbon offsets historical activity,ind,0.075
Mexico,CDM risk,ind,0.05
Mexico,Carbon offsets future potential,ind,0.021
Mexico,GHG emissions reduction target,ind,0.094
Mexico,GHG country registry,ind,0.056
Mexico,GHG market-based instruments,ind,0.019
Mexico,PMR & NAMA,ind,0.038
Mexico,Voluntary GHG reporting by corporates,ind,0.005
Mexico,Investor pressure – PRI signatories,ind,0.0
Mexico,Corporate energy efficiency initiatives,ind,0.011
Mexico,Corporate emission reduction policies,ind,0.01
Mexico,Capacity building – env. business training,ind,0.038
Mexico,Capacity building – think tanks,ind,0.038
Mozambique,Score,score,0.794
Mozambique,Enabling framework,param,0.844
Mozambique,Clean energy policies,ind,0.084
Mozambique,Power sector structure,ind,0.033
Mozambique,Distributed energy regulatory framework,ind,0.027
Mozambique,Clean energy rural electrification,ind,0.04
Mozambique,Energy access policies,ind,0.064
